"9000203-001","DHL Express","International Express"
"904000-001","UPS Ground","United States Ground"
"904001-001","UPS Express","United States Express"
"904002-001","DHL Express","Canada Express"
"904003-001","DHL Express","International"
"904003-001","DHL Express","International"
"904004-001","DHL Express","Other Regions Express"
